dates,rate,fluctuation,prices,anger,depression,fatigue,tension,confusion,vigour
2017-02-24 09:30:00,-0.4996589991151411,0.41803294231652927,-1.4802282003060185,-0.49136895,-0.2495897,-0.29779837,-0.21770424,0.17507997,1.83189
2017-02-23 09:30:00,0.39674183067319563,-0.3415943862160798,-1.4292362260505775,-0.6432817,1.1097859,-0.370625,-0.43848282,-0.49191815,-0.31140375
2017-02-24 16:00:00,0.5572598436355534,-0.4766331391057522,-1.4360007510899915,0.021073507,-0.89670795,-0.36758506,2.2658434,-0.42758092,-0.31067067
2017-02-27 16:30:00,0.42409511321863047,-0.36409798307034175,-1.446407163025625,-0.14266238,0.33904687,-0.2922167,-0.38700357,0.48524782,-0.099405214
2017-02-24 09:30:00,-0.4996589991151411,0.41803294231652927,-1.4802282003060185,-0.60979736,1.1105883,-0.3705922,-0.4737354,-0.48851255,-0.3117707
2017-02-27 16:30:00,0.7969604223130892,-0.6791998543223112,-1.417268892022516,-0.58163846,-1.4427285,-0.30294612,-0.041047573,-0.39442167,5.0752683
2017-02-27 16:30:00,0.42409511321863047,-0.36409798307034175,-1.446407163025625,-0.6363823,1.124811,-0.37037012,-0.4728682,-0.48783067,-0.31156078
2017-02-27 16:30:00,0.7969604223130892,-0.6791998543223112,-1.417268892022516,-0.643223,1.1247241,-0.37062502,-0.47376314,-0.4736877,-0.31177092
2017-02-27 09:30:00,-0.141313170859193,0.11417857655066548,-1.446407163025625,0.80070615,0.14800203,-0.35980067,-0.3266197,-0.29397687,-0.31176302
2017-02-28 09:30:00,-0.12784180912765059,0.10292248518250928,-1.4266344245770848,0.7984626,-1.3876708,-0.3084361,-0.30784652,1.6121805,1.7829204
2017-02-27 09:30:00,-0.141313170859193,0.11417857655066548,-1.446407163025625,-0.5937585,-1.3866487,-0.32360882,3.629879,-0.44118577,-0.27758336
2017-02-28 09:30:00,-0.12784180912765059,0.10292248518250928,-1.4266344245770848,-0.4436957,-1.0483212,0.13154368,-0.34263015,-0.40684202,3.8279004
2017-03-01 16:00:00,0.7138195687293456,-0.6173128165025784,-1.2752186299448525,2.7155187,-1.2841069,0.02980912,-0.23209807,-0.069657326,-0.2901164
2017-03-02 16:00:00,-0.8574334880815375,0.7331348135684989,-1.334016008620772,-0.6427937,1.1296749,-0.3706149,-0.47218788,-0.49204606,-0.31173742
2017-03-02 09:30:00,0.1023843221746517,-0.09401189140894645,-1.2663731401016471,2.2881854,-1.0398566,-0.090366706,-0.4727462,0.56344295,-0.31002864
2017-03-03 16:00:00,-0.10714699810829346,0.08604264107130023,-1.3329751292397072,1.4300065,-0.14578547,-0.37062263,-0.31780222,-0.4877206,-0.31174573
