dates,rate,fluctuation,prices,anger,depression,fatigue,tension,confusion,vigour
2017-12-01,-0.001605993228173943,0.3899993896484375,242.4499969482422,-0.5215503,0.96146363,-0.36450717,-0.44812545,-0.4468768,-0.26588106
2017-12-04,0.0027222259039676186,-0.660003662109375,243.11000061035156,-0.6838925,0.9999424,-0.36450666,-0.4491441,-0.45889068,-0.26587933
2017-12-06,-0.0016115011714419975,0.3899993896484375,241.6199951171875,-0.1280678,0.17965208,2.562518,0.11899572,-0.39522,-0.2658213
2017-12-07,0.003062683172413584,-0.7400054931640625,242.36000061035156,-0.47757837,0.043829713,-0.3403523,3.6200824,-0.3563345,-0.2651609
2017-12-08,0.005198855024190495,-1.2599945068359375,243.6199951171875,-0.68238395,0.99692905,-0.36449245,-0.44633532,-0.44408795,-0.26588038
2017-12-11,0.002257626889341521,-0.5500030517578125,244.1699981689453,-0.67522293,0.9894133,-0.3645015,-0.4491912,-0.39708424,-0.2658811
2017-12-12,0.005201311717184027,-1.2700042724609375,245.44000244140625,-0.3422934,0.6786118,0.7854198,-0.38017684,-0.40043187,-0.26314405
2017-12-13,0.003503913794805596,-0.8600006103515625,246.3000030517578,-0.6469452,0.9379439,-0.36443388,-0.31603625,-0.28232864,-0.2658767
2017-12-14,-0.002963847821738192,0.7299957275390625,245.57000732421875,-0.67482555,0.1931974,-0.36427495,3.2244277,-0.45437735,-0.26587987
2017-12-15,0.0027690379749163584,-0.67999267578125,246.25,1.4920971,0.20141892,0.93817717,-0.34681392,-0.30731148,-0.16795006
2017-12-18,0.006253779842163705,-1.5399932861328125,247.7899932861328,-0.5528055,0.57674617,-0.36353794,1.0703102,-0.06399087,-0.2253288
2017-12-19,-0.0015739109738708856,0.3899993896484375,247.39999389648438,-0.66995806,0.9876409,-0.36450717,-0.44634026,-0.3973508,-0.2658811
2017-12-20,-0.0013338180291293622,0.329986572265625,247.07000732421875,-0.68195254,0.99454194,-0.36448014,-0.42769548,-0.45699865,-0.26587313
2017-12-21,0.0023879723171594826,-0.589996337890625,247.66000366210938,-0.68373394,2.8627844e-07,4.58442,-0.4478783,-0.4590487,0.06722313
2017-12-22,-0.0010498657909241568,0.260009765625,247.39999389648438,-0.6797365,0.00054456014,-0.3524251,4.101783,-0.45876783,-0.2654157
2017-12-26,-0.0006062809223315283,0.149993896484375,247.25,0.052235037,0.8230536,-0.36450386,-0.43780828,-0.3976624,-0.2658811
2017-12-27,0.000930215278216633,-0.2299957275390625,247.47999572753906,1.2952149,0.4202651,0.015108357,-0.44761857,-0.10960956,-0.18599866
2017-12-28,0.0026265119059928357,-0.6500091552734375,248.1300048828125,-0.682799,0.99963903,-0.3645067,-0.44919193,-0.45840383,-0.2658809
2017-12-29,-0.003022609056708849,0.75,247.3800048828125,-0.67885894,0.42516863,-0.3101441,2.1223776,-0.4561985,-0.2658458
2018-01-02,0.00258711042532162,-0.6399993896484375,248.02000427246094,-0.68393874,1.0350003e-08,4.8453054,-0.44917187,-0.45909557,-0.26588032
2018-01-10,-0.000788008042154703,0.20001220703125,253.6199951171875,0.41373858,0.13665423,-0.36159748,-0.35152334,3.817519,-0.26585728
2018-01-11,0.007846406164642349,-1.9900054931640625,255.61000061035156,-0.66904604,0.9956599,-0.3645044,-0.44851074,-0.4531472,-0.26588106
2018-01-12,0.00899809493472795,-2.3000030517578125,257.9100036621094,-0.2007054,0.6902218,-0.36421868,-0.44550753,0.9808165,-0.26587942
2018-01-16,-0.0003877558144144112,0.100006103515625,257.80999755859375,-0.22756085,0.8891333,-0.36406004,-0.4425598,-0.4125484,-0.2658741
2018-01-17,0.012683716863729027,-3.269989013671875,261.0799865722656,-0.67154413,0.99697334,-0.36430198,-0.44912034,-0.45788127,-0.26587012
2018-01-18,-0.0035237588381812,0.91998291015625,260.1600036621094,1.5825838,0.44174102,-0.36008888,-0.4424207,-0.13441385,-0.26580605
2018-01-19,0.001460658354333523,-0.3800048828125,260.5400085449219,0.18349746,0.6260659,-0.3631784,-0.43575627,0.79626554,-0.26007426
2018-01-22,0.005526991610418894,-1.44000244140625,261.9800109863281,3.2570233,0.07665391,-0.30932137,-0.3745406,-0.39994153,-0.26584613
2018-01-23,-0.0004199399363578405,0.110015869140625,261.8699951171875,-0.6834894,0.9123876,-0.36395955,-0.050102167,-0.45873693,-0.26588103
2018-01-24,0.002673128728314188,-0.70001220703125,262.57000732421875,-0.6324016,0.35332704,2.6499114,-0.44012767,-0.36108744,0.0077338135
2018-01-25,0.004494011664950777,-1.17999267578125,263.75,-0.67762136,0.01533094,-0.35139453,-0.43380216,-0.40534556,6.2294693
2018-01-26,0.008189587344490521,-2.160003662109375,265.9100036621094,-0.68335974,0.0018530709,-0.33537576,4.0819044,-0.4576093,-0.2625667
2018-01-29,-0.006581173990820282,1.75,264.1600036621094,-0.43934572,0.79541385,-0.08561703,-0.20313734,-0.15743086,-0.2647534
2018-01-30,-0.013401001271373192,3.540008544921875,260.6199951171875,-0.19019946,0.3946396,-0.22726555,-0.2548073,0.52449125,1.6666899
2018-01-31,0.003146371497129507,-0.82000732421875,261.44000244140625,-0.47474748,0.44229132,-0.103237376,-0.28540033,0.10193928,2.0555105
2018-02-01,0.0006884664707023549,-0.17999267578125,261.6199951171875,-0.67162997,0.8187832,-0.36386976,0.34718072,-0.43024576,-0.2658533
2018-02-02,-0.025571449301532153,6.69000244140625,254.92999267578125,-0.046539575,0.01063948,-0.36443388,-0.39406076,2.9775002,2.1201596
2018-02-05,-0.045738001562450246,11.659988403320312,243.27000427246094,-0.64869505,0.98051804,-0.36365163,-0.44047415,-0.39108405,-0.2657993
2018-02-06,0.02338965898579704,-5.69000244140625,248.9600067138672,-0.55540603,0.7915637,-0.08326955,-0.26901615,0.15072379,-0.2568966
2018-02-07,-0.0008033909127465863,0.20001220703125,248.75999450683594,1.3450453,0.37696773,-0.15849386,-0.4446436,-0.13099098,0.26743942
2018-02-08,-0.04056116964423454,10.089996337890625,238.6699981689453,-0.6743526,0.05992487,-0.25527337,-0.09584521,-0.44023404,5.339417
2018-02-09,0.014078018335480722,-3.3600006103515625,242.02999877929688,-0.66126865,0.69416386,-0.36417574,0.92312306,-0.45695677,-0.2658718
2018-02-12,0.017105315087092298,-4.1399993896484375,246.1699981689453,-0.3834528,0.7981953,-0.17133734,-0.34633878,-0.11127652,-0.09058515
2018-02-13,0.001624930569317034,-0.4000091552734375,246.57000732421875,-0.65333754,0.8278071,-0.34539762,-0.0024658162,0.0005319549,-0.26584977
2018-02-15,0.012835928235339123,-3.1999969482421875,252.5,-0.24738523,0.00617071,-0.26082498,3.507862,-0.4335405,-0.22631618
2018-02-16,-0.002138587271813119,0.5399932861328125,251.9600067138672,-0.58593935,0.97136843,-0.36445308,-0.42322296,-0.4530256,-0.2658811
2018-02-20,-0.010358789255453355,2.6100006103515625,249.35000610351562,1.1237679,0.0008457074,-0.36449438,-0.44919243,3.8009076,-0.26567394
2018-02-21,-0.0065370156122467335,1.6300048828125,247.72000122070312,-0.62039953,0.98273635,-0.36437908,-0.448949,-0.43851903,-0.2658811
2018-02-22,0.007145181106647799,-1.7700042724609375,249.49000549316406,-0.16092363,0.8587352,-0.3609519,-0.35523492,-0.44377804,-0.2658186
2018-02-23,0.013707956606057389,-3.4199981689453125,252.91000366210938,-0.44931993,0.92183524,-0.3642489,-0.4468011,-0.2812171,-0.26587838
2018-02-26,0.015855481031040664,-4.010009765625,256.9200134277344,-0.60445416,0.9518648,-0.36295605,-0.36435372,-0.37749842,-0.26578853
2018-02-27,-0.0115211215910191,2.9600067138671875,253.9600067138672,1.8078386,0.20900995,-0.35001782,-0.41594973,1.1007402,-0.2478731
2018-02-28,-0.014805519240127225,3.760009765625,250.1999969482422,-0.57188725,0.90154535,-0.3643463,-0.4491301,0.0675432,-0.2658811
2018-03-01,-0.01686651187919918,4.220001220703125,245.97999572753906,-0.5677378,0.9071268,-0.36377168,-0.17129251,-0.4183442,-0.2655337
